33.11,56.17,1012.21
33.14,56.12,1012.20
56.06,33.15,1012.18
33.17,56.08,1012.21
33.16,56.12,1012.17
33.16,56.19,1012.22
33.17,56.19,1012.20
33.17,56.20,1012.18
33.18,56.20,1012.18
33.18,56.19,1012.23
33.19,56.36,1012.20
33.19,56.25,1012.21
33.19,56.13,1012.25
33.18,56.16,1012.23
33.18,56.24,1012.25
33.17,56.15,1012.24
33.15,56.05,1012.23
33.09,56.26,1012.24
33.04,56.25,1012.24
33.02,56.68,1012.19
33.02,56.83,1012.23
33.01,56.80,1012.21
33.02,56.86,1012.21
33.04,56.89,1012.24
33.03,56.88,1012.25
33.04,55.92,1012.22
33.06,55.58,1012.24
33.06,55.53,1012.20
33.07,55.17,1012.21
33.06,54.78,1012.21
33.06,54.68,1012.22
33.05,54.83,1012.20
33.06,54.80,1012.22
33.06,54.67,1012.20
33.07,54.58,1012.23
33.07,54.57,1012.21
33.06,54.77,1012.23
33.06,55.42,1012.23
33.03,55.78,1012.22
33.04,55.72,1012.22
33.06,55.72,1012.25
33.05,55.88,1012.22
33.02,56.10,1012.24
33.03,56.18,1012.21
33.05,56.18,1012.23
33.07,56.10,1012.20
33.07,55.95,1012.19
33.06,56.04,1012.20
33.04,56.25,1012.19
33.06,56.28,1012.24
33.07,56.32,1012.22
33.06,56.05,1012.20
33.01,56.12,1012.19
33.00,55.94,1012.22
33.01,55.94,1012.23
33.02,56.01,1012.22
32.98,56.24,1012.20
32.96,56.34,1012.22
32.98,56.24,1012.20
33.00,56.20,1012.20
32.96,56.27,1012.19
32.90,56.20,1012.18
32.88,56.22,1012.18
32.91,56.01,1012.17
32.93,56.04,1012.18
32.94,55.94,1012.19
32.94,55.92,1012.18
32.94,56.03,1012.15
32.97,56.09,1012.18
32.98,56.08,1012.17
33.00,56.32,1012.21
32.99,56.44,1012.18
33.00,56.29,1012.16
32.99,56.22,1012.19
32.99,56.26,1012.18
33.00,56.31,1012.18
32.99,56.20,1012.20
32.99,56.24,1012.20
33.00,56.31,1012.20
33.01,56.35,1012.16
32.99,56.44,1012.16
32.96,56.48,1012.19
32.93,56.59,1012.17
32.90,56.78,1012.19
32.88,56.74,1012.19
32.86,56.77,1012.18
32.90,56.57,1012.18
32.90,56.33,1012.17
32.90,56.06,1012.23
32.90,55.95,1012.19
32.92,55.88,1012.16
32.96,55.39,1012.20
33.03,55.09,1012.19
33.08,54.92,1012.21
33.09,54.94,1012.23
33.10,54.91,1012.22
33.12,55.07,1012.20
33.14,55.15,1012.21
33.13,55.32,1012.24
33.13,55.49,1012.22
33.17,55.65,1012.23
33.13,55.62,1012.24
33.11,55.46,1012.19
33.12,55.38,1012.19
33.13,55.37,1012.25
33.14,55.37,1012.28
33.13,55.94,1012.25
33.12,55.83,1012.24
33.10,55.60,1012.24
33.12,55.59,1012.25
33.12,55.79,1012.23
33.12,55.99,1012.26
33.11,55.68,1012.24
33.10,55.05,1012.23
33.10,54.51,1012.25
33.12,54.19,1012.24
33.13,54.01,1012.25
33.14,54.11,1012.24
33.14,54.10,1012.23
33.14,54.06,1012.26
33.16,54.10,1012.25
33.14,54.41,1012.21
33.13,54.81,1012.20
33.12,54.93,1012.18
33.13,55.13,1012.21
33.13,55.36,1012.24
