Temp,Humidity,Presure
26.93,81.04,1010.91
26.91,81.03,1010.86
26.9,81.05,1010.88
26.94,81.06,1010.9
26.96,81.04,1010.88
26.95,81.03,1010.92
26.94,81,1010.92
26.95,80.99,1010.91
26.96,80.96,1010.89
26.97,80.9,1010.91
26.94,80.9,1010.9
26.92,80.95,1010.89
26.89,81.03,1010.89
26.89,81.1,1010.91
26.88,81.15,1010.91
26.89,81.16,1010.9
26.88,81.18,1010.85
26.87,81.17,1010.92
26.87,81.21,1010.91
26.87,81.22,1010.9
26.86,81.25,1010.87
26.84,81.29,1010.89
26.84,81.35,1010.9
26.84,81.4,1010.9
26.85,81.38,1010.89
26.84,81.42,1010.9
26.85,81.43,1010.92
26.86,81.45,1010.89
26.86,81.52,1010.92
26.85,81.57,1010.92
26.86,81.55,1010.88
26.85,81.57,1010.94
26.84,81.54,1010.93
26.83,81.52,1010.91
26.85,81.49,1010.87
26.84,81.49,1010.89
26.86,81.43,1010.91
26.85,81.4,1010.87
26.85,81.38,1010.89
26.84,81.42,1010.88
26.84,81.42,1010.9
26.83,81.44,1010.87
26.83,81.45,1010.89
26.85,81.42,1010.89
26.85,81.39,1010.89
26.86,81.35,1010.9
26.85,81.33,1010.88
26.86,81.33,1010.89
26.87,81.33,1010.88
26.87,81.32,1010.88
26.88,81.3,1010.89
26.88,81.29,1010.87
26.89,81.33,1010.9
26.87,81.32,1010.87
26.86,81.32,1010.87
26.87,81.31,1010.91
26.87,81.29,1010.9
26.85,81.36,1010.89
26.85,81.39,1010.88
26.85,81.39,1010.89
26.86,81.4,1010.88
26.87,81.39,1010.86
26.87,81.33,1010.83
26.87,81.31,1010.85
26.88,81.25,1010.88
26.88,81.26,1010.85
26.88,81.3,1010.9
26.89,81.3,1010.89
26.88,81.31,1010.9
26.88,81.32,1010.91
26.87,81.34,1010.9
26.87,81.39,1010.88
26.87,81.4,1010.87
26.89,81.38,1010.88
26.89,81.36,1010.86
26.9,81.35,1010.83
26.91,81.33,1010.86
26.91,81.32,1010.88
26.92,81.29,1010.9
26.89,81.26,1010.88
26.9,81.26,1010.88
26.89,81.3,1010.84
26.9,81.29,1010.84
26.91,81.25,1010.85
26.9,81.24,1010.85
26.91,81.23,1010.86
26.9,81.22,1010.88
26.89,81.23,1010.87
26.9,81.26,1010.86
26.91,81.24,1010.86
26.91,81.23,1010.86
26.92,81.22,1010.87
26.93,81.18,1010.88
26.93,81.14,1010.89
26.93,81.15,1010.88
26.91,81.17,1010.87
26.92,81.19,1010.9
26.92,81.17,1010.9
26.9,81.18,1010.88
26.86,81.21,1010.87
26.86,81.3,1010.88
26.84,81.37,1010.87
26.85,81.36,1010.89
26.84,81.37,1010.88
26.84,81.44,1010.9
26.85,81.47,1010.88
26.85,81.44,1010.9
26.87,81.44,1010.88
26.88,81.39,1010.88
26.88,81.37,1010.9
26.89,81.36,1010.9
26.91,81.31,1010.88
26.88,81.34,1010.91
26.87,81.33,1010.88
26.86,81.36,1010.89
26.87,81.36,1010.89
26.89,81.33,1010.89
26.92,81.26,1010.91
26.92,81.21,1010.91
26.91,81.21,1010.91
26.9,81.25,1010.87
26.89,81.32,1010.9
26.88,81.36,1010.9
26.89,81.33,1010.89
26.9,81.29,1010.92
26.92,81.23,1010.93
26.92,81.23,1010.92
26.9,81.25,1010.89
26.9,81.26,1010.9
26.92,81.23,1010.92
26.89,81.24,1010.93
26.89,81.25,1010.92
26.89,81.28,1010.9
26.89,81.3,1010.92
26.89,81.28,1010.94
26.88,81.27,1010.9
26.89,81.3,1010.92
26.87,81.31,1010.91
26.87,81.32,1010.93
26.86,81.33,1010.89
26.88,81.33,1010.93
26.88,81.31,1010.92
26.92,81.28,1010.9
26.92,81.22,1010.94
26.92,81.19,1010.89
26.92,81.22,1010.9
26.92,81.21,1010.93
26.94,81.18,1010.95
26.93,81.14,1010.93
26.91,81.17,1010.91
26.9,81.21,1010.95
26.89,81.21,1010.94
26.88,81.26,1010.92
26.89,81.32,1010.94
26.91,81.31,1010.93
26.91,81.29,1010.95
26.91,81.27,1010.94
26.91,81.28,1010.93
26.92,81.27,1010.93
26.91,81.27,1010.97
26.93,81.27,1010.93
26.95,81.24,1010.96
26.96,81.22,1010.92
26.95,81.19,1010.96
26.97,81.14,1010.97
26.98,81.09,1010.97
26.95,81.13,1010.94
26.95,81.17,1010.94
26.96,81.12,1010.96
26.93,81.12,1010.93
26.95,81.13,1010.96
26.91,81.11,1010.96
26.91,81.17,1010.95
26.9,81.19,1010.97
26.86,81.24,1010.97
26.84,81.33,1010.97
26.84,81.37,1010.97
26.82,81.42,1010.94
26.83,81.46,1010.95
26.84,81.46,1010.95
26.85,81.46,1010.96
26.84,81.48,1010.97
26.83,81.49,1010.97
26.84,81.5,1010.97
26.84,81.49,1010.94
26.82,81.54,1011
26.81,81.59,1010.95
26.81,81.57,1010.93
26.79,81.59,1010.93
26.78,81.64,1010.93
26.79,81.69,1010.94
26.79,81.75,1010.93
26.78,81.77,1010.93
26.8,81.74,1010.97
26.81,81.72,1010.96
26.83,81.71,1010.94
26.83,81.66,1010.92
26.84,81.65,1010.93
26.86,81.62,1010.95
26.85,81.66,1010.96
26.86,81.66,1010.94
26.86,81.68,1010.97
26.88,81.59,1010.96
26.89,81.52,1010.98
26.89,81.49,1010.96
26.89,81.44,1010.96
26.87,81.41,1010.95
26.85,81.44,1010.94
26.85,81.49,1010.94
26.85,81.48,1010.97
26.85,81.47,1010.97
26.84,81.47,1010.96
26.83,81.52,1010.96
26.83,81.52,1010.95
26.83,81.58,1010.96
26.85,81.6,1010.95
26.87,81.55,1010.94
26.87,81.52,1010.93
26.86,81.49,1010.95
26.85,81.48,1010.93
26.84,81.47,1010.93
26.81,81.51,1010.96
26.82,81.57,1010.93
26.83,81.53,1010.93
26.79,81.59,1010.93
26.77,81.66,1010.92
26.77,81.77,1010.93
26.76,81.76,1010.94
26.75,81.78,1010.93
26.74,81.8,1010.92
26.74,81.81,1010.91
26.75,81.82,1010.92
26.77,81.82,1010.92
26.77,81.8,1010.96
26.76,81.78,1010.94
26.75,81.81,1010.94
26.74,81.87,1010.91
26.76,81.87,1010.92
26.76,81.89,1010.94
26.76,81.89,1010.93
26.76,81.86,1010.95
26.78,81.86,1010.93
26.77,81.85,1010.92
26.78,81.88,1010.94
26.77,81.86,1010.9
26.73,81.87,1010.94
26.74,81.88,1010.92
26.75,81.89,1010.93
26.73,81.92,1010.94
26.73,81.92,1010.93
26.71,81.93,1010.89
26.72,81.98,1010.89
26.71,81.95,1010.88
26.7,81.96,1010.89
26.68,82,1010.89
26.68,82.03,1010.93
26.7,82.04,1010.88
26.71,82.05,1010.87
26.71,82,1010.9
26.72,82.01,1010.89
26.72,82.03,1010.9
26.73,82.04,1010.88
26.74,81.99,1010.91
26.74,81.97,1010.91
26.75,81.95,1010.88
26.75,81.93,1010.9
26.74,81.89,1010.91
26.74,81.92,1010.9
26.74,81.9,1010.9
26.75,81.89,1010.88
26.74,81.86,1010.88
26.73,81.87,1010.89
26.73,81.9,1010.88
26.75,81.92,1010.9
26.74,81.89,1010.88
26.73,81.91,1010.89
26.74,81.9,1010.87
26.73,81.94,1010.87
26.74,81.92,1010.9
26.71,81.95,1010.87
26.72,81.91,1010.86
26.7,81.92,1010.86
26.68,82,1010.86
26.68,82.02,1010.84
26.67,82.03,1010.85
26.66,82.09,1010.86
26.67,82.11,1010.86
26.67,82.13,1010.86
26.66,82.14,1010.84
26.66,82.16,1010.8
26.67,82.17,1010.86
26.66,82.18,1010.88
26.66,82.19,1010.89
26.66,82.23,1010.86
26.69,82.2,1010.85
26.69,82.19,1010.88
26.71,82.19,1010.84
26.7,82.14,1010.85
26.7,82.12,1010.89
26.7,82.08,1010.88
26.71,82.11,1010.87
26.72,82.11,1010.84
26.72,82.12,1010.9
26.74,82.1,1010.84
26.74,82.09,1010.87
26.73,82.06,1010.87
26.75,82.08,1010.9
26.76,82.08,1010.88
26.78,81.98,1010.84
26.8,81.95,1010.87
26.8,81.88,1010.87
26.8,81.88,1010.85
26.81,81.83,1010.89
26.8,81.86,1010.88
26.8,81.86,1010.86
26.8,81.84,1010.88
26.8,81.82,1010.86
26.79,81.83,1010.88
26.78,81.83,1010.87
26.79,81.85,1010.87
26.8,81.84,1010.86
26.81,81.82,1010.9
26.81,81.75,1010.87
26.81,81.74,1010.94
26.81,81.78,1010.91
26.81,81.81,1010.87
26.8,81.81,1010.9
26.8,81.8,1010.94
26.79,81.83,1010.89
26.8,81.83,1010.91
26.8,81.83,1010.92
26.82,81.84,1010.89
26.83,81.81,1010.9
26.83,81.77,1010.89
26.83,81.74,1010.9
26.84,81.72,1010.89
26.84,81.68,1010.9
26.83,81.69,1010.88
26.84,81.72,1010.93
26.82,81.72,1010.91
26.83,81.71,1010.9
26.83,81.73,1010.9
26.84,81.71,1010.88
26.84,81.69,1010.87
26.84,81.7,1010.84
26.85,81.69,1010.88
26.85,81.68,1010.87
26.85,81.69,1010.89
26.84,81.68,1010.87
26.83,81.71,1010.89
26.82,81.73,1010.86
26.83,81.72,1010.86
26.82,81.7,1010.89
26.82,81.71,1010.9
26.81,81.74,1010.87
26.81,81.75,1010.88
26.81,81.74,1010.9
26.81,81.77,1010.89
26.84,81.76,1010.86
26.85,81.71,1010.88
26.85,81.68,1010.88
26.87,81.65,1010.9
26.87,81.62,1010.89
26.88,81.59,1010.87
26.89,81.57,1010.86
26.89,81.51,1010.89
26.87,81.56,1010.86
26.88,81.56,1010.89
26.87,81.59,1010.92
26.87,81.6,1010.87
26.86,81.62,1010.91
26.87,81.67,1010.88
26.87,81.74,1010.9
26.88,81.78,1010.9
26.88,81.7,1010.91
26.88,81.67,1010.88
26.88,81.64,1010.9
26.88,81.59,1010.9
26.87,81.58,1010.88
26.86,81.58,1010.85
26.86,81.56,1010.87
26.85,81.55,1010.86
26.86,81.54,1010.89
26.86,81.54,1010.88
26.88,81.52,1010.87
26.88,81.54,1010.87
26.87,81.52,1010.88
26.87,81.48,1010.9
26.88,81.47,1010.89
26.89,81.51,1010.88
26.88,81.54,1010.89
26.91,81.51,1010.88
26.9,81.45,1010.87
26.89,81.43,1010.87
26.89,81.44,1010.89
26.89,81.44,1010.87
26.87,81.45,1010.88
26.87,81.46,1010.91
26.87,81.47,1010.89
26.85,81.49,1010.88
26.85,81.53,1010.9
26.87,81.54,1010.85
26.85,81.58,1010.89
26.86,81.6,1010.88
26.86,81.6,1010.89
26.87,81.61,1010.88
26.87,81.66,1010.89
26.87,81.63,1010.91
26.87,81.6,1010.89
26.87,81.56,1010.88
26.86,81.58,1010.88
26.87,81.54,1010.87
26.87,81.54,1010.9
26.86,81.55,1010.89
26.86,81.56,1010.91
26.87,81.56,1010.9
26.87,81.55,1010.92
26.86,81.58,1010.91
26.86,81.58,1010.89
26.85,81.62,1010.89
26.86,81.65,1010.92
26.86,81.61,1010.89
26.87,81.59,1010.92
26.88,81.56,1010.86
26.86,81.54,1010.88
26.87,81.53,1010.9
26.88,81.52,1010.9
26.89,81.47,1010.86
26.91,81.46,1010.88
26.89,81.45,1010.89
26.89,81.46,1010.91
26.87,81.51,1010.89
26.87,81.51,1010.88
26.85,81.48,1010.86
26.84,81.53,1010.92
26.86,81.5,1010.87
26.86,81.5,1010.89
26.85,81.55,1010.9
26.88,81.55,1010.88
26.89,81.56,1010.89
26.9,81.52,1010.89
26.9,81.53,1010.89
26.89,81.56,1010.87
26.91,81.54,1010.91
26.92,81.47,1010.92
26.9,81.42,1010.9
26.89,81.46,1010.89
26.88,81.45,1010.93
26.88,81.41,1010.89
26.87,81.41,1010.9
26.86,81.41,1010.87
26.84,81.44,1010.87
26.85,81.47,1010.87
26.83,81.5,1010.9
26.83,81.5,1010.92
26.84,81.49,1010.91
26.81,81.49,1010.88
26.82,81.57,1010.93
26.81,81.64,1010.89
26.81,81.64,1010.88
26.82,81.63,1010.88
26.81,81.62,1010.91
26.81,81.67,1010.9
26.82,81.65,1010.89
26.8,81.68,1010.91
26.79,81.7,1010.88
26.81,81.71,1010.89
26.79,81.74,1010.93
26.79,81.76,1010.91
26.77,81.77,1010.91
26.78,81.77,1010.91
26.77,81.78,1010.9
26.76,81.79,1010.94
26.79,81.77,1010.9
26.77,81.75,1010.92
26.76,81.79,1010.93
26.75,81.82,1010.92
26.75,81.86,1010.91
26.78,81.86,1010.89
26.8,81.84,1010.93
26.81,81.81,1010.9
26.82,81.78,1010.87
26.81,81.74,1010.9
26.81,81.71,1010.9
26.8,81.68,1010.9
26.8,81.7,1010.9
26.79,81.75,1010.9
26.79,81.75,1010.9
26.79,81.76,1010.9
26.78,81.77,1010.89
26.79,81.77,1010.87
26.8,81.77,1010.94
26.8,81.74,1010.93
26.79,81.75,1010.9
26.79,81.8,1010.92
26.79,81.81,1010.9
26.79,81.83,1010.91
26.81,81.81,1010.94
26.81,81.78,1010.91
26.8,81.75,1010.9
26.8,81.75,1010.89
26.81,81.73,1010.91
26.8,81.71,1010.87
26.81,81.69,1010.91
26.82,81.68,1010.91
26.82,81.7,1010.93
26.83,81.71,1010.92
26.82,81.72,1010.91
26.81,81.74,1010.94
26.8,81.75,1010.93
26.81,81.75,1010.91
26.82,81.77,1010.93
26.8,81.77,1010.88
26.8,81.81,1010.89
26.8,81.77,1010.92
26.8,81.75,1010.9
26.8,81.75,1010.91
26.8,81.75,1010.92
26.79,81.75,1010.93
26.79,81.79,1010.94
26.79,81.82,1010.93
26.78,81.82,1010.95
26.78,81.82,1010.95
26.79,81.8,1010.91
26.79,81.8,1010.88
26.8,81.81,1010.91
26.8,81.83,1010.94
26.8,81.82,1010.95
26.8,81.87,1010.96
26.81,81.88,1010.94
26.81,81.85,1010.94
26.8,81.84,1010.92
26.79,81.84,1010.94
26.79,81.84,1010.91
26.78,81.84,1010.92
26.78,81.84,1010.92
26.78,81.88,1010.95
26.78,81.9,1010.95
26.78,81.94,1010.93
26.79,81.91,1010.92
26.8,81.9,1010.95
26.78,81.9,1010.97
26.77,81.92,1010.97
26.76,81.94,1010.96
26.76,81.97,1010.93
26.75,81.94,1010.92
26.76,81.92,1010.9
26.75,81.92,1010.93
26.75,81.99,1010.94
26.75,81.98,1010.96
26.76,81.95,1010.97
26.75,81.94,1010.94
26.75,81.97,1010.96
26.76,81.98,1010.98
26.77,81.99,1010.94
26.77,82,1010.95
26.77,82.01,1010.93
26.77,82.04,1010.96
26.77,82.06,1010.93
26.77,82,1010.93
26.77,81.99,1010.97
26.78,81.97,1010.96
26.8,81.94,1010.99
26.81,81.95,1010.98
26.82,81.93,1010.95
26.82,81.88,1010.95
26.83,81.87,1010.98
26.85,81.84,1010.97
26.86,81.8,1010.97
26.85,81.78,1010.99
26.86,81.77,1010.97
26.88,81.75,1010.93
26.88,81.79,1010.94
26.9,81.76,1010.98
26.89,81.7,1010.96
26.9,81.67,1010.96
26.89,81.64,1010.95
26.9,81.65,1010.94
26.89,81.62,1010.95
26.91,81.59,1010.95
26.91,81.59,1010.97
26.91,81.61,1010.99
26.92,81.61,1010.96
26.9,81.6,1010.96
26.91,81.57,1010.94
26.89,81.58,1010.96
26.89,81.64,1010.94
26.9,81.64,1010.98
26.89,81.65,1010.93
26.87,81.6,1010.94
26.84,81.58,1010.96
26.83,81.64,1010.94
26.84,81.65,1010.97
26.8,81.72,1010.97
26.81,81.72,1010.94
26.81,81.73,1010.95
26.8,81.75,1010.93
26.8,81.75,1010.94
26.81,81.8,1010.94
26.83,81.77,1010.93
26.84,81.76,1010.93
26.84,81.77,1010.91
26.85,81.79,1010.95
26.86,81.79,1010.97
26.84,81.79,1010.91
26.84,81.79,1010.94
26.83,81.78,1010.93
26.83,81.79,1010.92
26.81,81.83,1010.91
26.82,81.9,1010.93
26.83,81.88,1010.94
26.83,81.87,1010.92
26.83,81.88,1010.92
26.84,81.86,1010.88
26.83,81.87,1010.92
26.84,81.84,1010.92
26.85,81.81,1010.92
26.85,81.82,1010.92
26.84,81.77,1010.95
26.84,81.75,1010.92
26.86,81.73,1010.95
26.86,81.74,1010.94
26.87,81.72,1010.9
26.87,81.71,1010.93
26.87,81.68,1010.92
26.87,81.66,1010.9
26.87,81.62,1010.92
26.86,81.62,1010.93
26.86,81.62,1010.91
26.88,81.62,1010.94
26.88,81.59,1010.9
26.87,81.59,1010.91
26.88,81.59,1010.9
26.87,81.58,1010.88
26.88,81.58,1010.9
26.87,81.56,1010.87
26.86,81.57,1010.88
26.87,81.58,1010.89
26.86,81.58,1010.9
26.86,81.6,1010.86
26.86,81.63,1010.9
26.87,81.67,1010.89
26.87,81.65,1010.89
26.86,81.62,1010.86
26.87,81.66,1010.91
26.86,81.68,1010.88
26.86,81.67,1010.89
26.87,81.62,1010.87
26.87,81.61,1010.87
26.87,81.6,1010.88
26.88,81.57,1010.87
26.86,81.55,1010.86
26.84,81.56,1010.88
26.83,81.59,1010.86
26.84,81.59,1010.86
26.83,81.63,1010.88
26.83,81.65,1010.87
26.83,81.64,1010.87
26.83,81.66,1010.86
26.82,81.67,1010.86
26.84,81.65,1010.9
26.85,81.64,1010.87
26.85,81.6,1010.86
26.85,81.63,1010.86
26.87,81.65,1010.88
26.91,81.59,1010.83
26.94,81.54,1010.87
26.93,81.49,1010.84
26.92,81.46,1010.85
26.92,81.5,1010.83
26.9,81.51,1010.82
26.89,81.5,1010.84
26.9,81.53,1010.84
26.91,81.5,1010.86
26.88,81.54,1010.85
26.86,81.56,1010.83
26.84,81.63,1010.85
26.83,81.67,1010.84
26.85,81.7,1010.86
26.82,81.73,1010.84
26.84,81.71,1010.87
26.84,81.75,1010.82
26.86,81.68,1010.82
26.87,81.66,1010.83
26.87,81.66,1010.84
26.88,81.69,1010.86
26.87,81.74,1010.83
26.87,81.72,1010.83
26.88,81.68,1010.82
26.87,81.62,1010.82
26.86,81.7,1010.82
26.84,81.7,1010.84
26.81,81.71,1010.85
26.82,81.72,1010.89
26.81,81.75,1010.85
26.8,81.87,1010.82
26.8,81.86,1010.84
26.81,81.83,1010.87
26.79,81.84,1010.84
26.8,81.84,1010.84
26.78,81.89,1010.82
26.8,81.9,1010.85
26.8,81.88,1010.86
26.81,81.87,1010.85
26.8,81.86,1010.84
26.8,81.83,1010.84
26.83,81.85,1010.86
26.84,81.83,1010.87
26.84,81.79,1010.83
26.83,81.79,1010.86
26.81,81.8,1010.85
26.8,81.8,1010.81
26.79,81.84,1010.85
26.77,81.89,1010.85
26.77,81.91,1010.84
26.77,81.92,1010.81
26.75,81.89,1010.86
26.75,81.89,1010.85
26.74,81.89,1010.82
26.74,81.92,1010.82
26.73,81.95,1010.81
26.74,81.99,1010.84
26.73,82,1010.85
26.73,81.98,1010.85
26.71,81.98,1010.82
26.71,82,1010.81
26.71,82.04,1010.8
26.71,82.08,1010.84
26.7,82.07,1010.77
26.7,82.1,1010.8
26.71,82.1,1010.8
26.72,82.08,1010.8
26.74,82.1,1010.83
26.74,82.1,1010.79
26.74,82.08,1010.8
26.74,82.03,1010.81
26.73,82.01,1010.77
26.71,82.06,1010.81
26.7,82.11,1010.8
26.69,82.12,1010.76
26.69,82.14,1010.78
26.68,82.16,1010.8
26.68,82.21,1010.81
26.69,82.21,1010.75
26.69,82.16,1010.78
26.69,82.18,1010.77
26.69,82.17,1010.78
26.69,82.15,1010.78
26.7,82.18,1010.81
26.69,82.15,1010.78
26.7,82.14,1010.81
26.71,82.1,1010.79
26.71,82.08,1010.75
26.73,82.08,1010.77
26.73,82.07,1010.78
26.74,82.07,1010.76
26.75,82.07,1010.76
26.76,82.07,1010.77
26.76,82.05,1010.79
26.76,82.04,1010.77
26.76,82.03,1010.78
26.76,82.04,1010.77
26.78,82.03,1010.76
26.78,82.03,1010.78
26.79,82.05,1010.76
26.79,82.03,1010.75
26.79,81.97,1010.74
26.79,81.96,1010.74
26.8,81.98,1010.73
26.8,82,1010.72
26.79,81.98,1010.74
26.78,81.97,1010.72
26.77,81.98,1010.74
26.76,82.01,1010.7
26.77,82.04,1010.75
26.76,82.07,1010.71
26.75,82.08,1010.74
26.76,82.07,1010.71
26.75,82.07,1010.72
26.74,82.06,1010.72
26.74,82.1,1010.7
26.72,82.12,1010.7
26.72,82.1,1010.69
26.7,82.13,1010.72
26.69,82.17,1010.69
26.71,82.18,1010.67
26.71,82.16,1010.68
26.71,82.18,1010.68
26.7,82.2,1010.75
26.7,82.21,1010.69
26.72,82.23,1010.7
26.71,82.2,1010.66
26.71,82.2,1010.7
26.71,82.22,1010.67
26.7,82.24,1010.69
26.69,82.26,1010.66
26.7,82.26,1010.68
26.69,82.26,1010.68
26.71,82.25,1010.68
26.7,82.24,1010.67
26.71,82.18,1010.68
26.69,82.18,1010.67
26.7,82.2,1010.7
26.7,82.24,1010.67
26.69,82.25,1010.69
26.68,82.28,1010.67
26.68,82.29,1010.63
26.68,82.28,1010.67
26.69,82.3,1010.67
26.7,82.28,1010.68
26.72,82.26,1010.67
26.71,82.22,1010.7
26.73,82.18,1010.67
26.73,82.16,1010.65
26.72,82.15,1010.66
26.74,82.15,1010.68
26.75,82.14,1010.66
26.75,82.14,1010.7
26.75,82.16,1010.7
26.78,82.13,1010.69
26.77,82.11,1010.66
26.77,82.08,1010.65
26.78,82.05,1010.69
26.77,82.03,1010.67
26.79,81.99,1010.65
26.79,81.98,1010.66
26.79,81.97,1010.67
26.79,81.98,1010.68
26.78,81.97,1010.67
26.77,81.99,1010.66
26.76,82.03,1010.69
26.76,82.06,1010.7
26.75,82.09,1010.66
26.75,82.11,1010.66
26.75,82.08,1010.66
26.74,82.06,1010.65
26.74,82.12,1010.68
26.75,82.11,1010.66
26.75,82.09,1010.67
26.75,82.1,1010.67
26.76,82.11,1010.71
26.76,82.11,1010.67
26.77,82.1,1010.7
26.78,82.09,1010.66
26.78,82.09,1010.7
26.79,82.04,1010.66
26.79,82.03,1010.68
26.8,82,1010.7
26.82,81.97,1010.69
26.85,81.89,1010.7
26.85,81.82,1010.68
26.86,81.77,1010.7
26.85,81.82,1010.71
26.85,81.81,1010.68
26.84,81.78,1010.67
26.83,81.79,1010.66
26.82,81.81,1010.68
26.84,81.79,1010.69
26.82,81.79,1010.7
26.81,81.8,1010.75
26.8,81.83,1010.72
26.82,81.87,1010.73
26.84,81.85,1010.74
26.85,81.83,1010.71
26.84,81.82,1010.74
26.86,81.82,1010.75
26.85,81.82,1010.73
26.84,81.82,1010.73
26.84,81.83,1010.74
26.83,81.85,1010.72
26.82,81.85,1010.74
26.81,81.86,1010.72
26.8,81.87,1010.72
26.8,81.9,1010.75
26.83,81.9,1010.73
26.82,81.86,1010.75
26.82,81.83,1010.77
26.81,81.81,1010.76
26.81,81.85,1010.77
26.81,81.86,1010.74
26.8,81.88,1010.75
26.8,81.87,1010.76
26.8,81.87,1010.79
26.8,81.91,1010.74
26.8,81.93,1010.75
26.78,81.95,1010.75
26.77,82.03,1010.77
26.76,82.07,1010.79
26.76,82.11,1010.78
26.79,82.09,1010.77
26.78,82.05,1010.77
26.76,82.07,1010.77
26.76,82.07,1010.78
26.76,82.04,1010.74
26.76,82.12,1010.8
26.75,82.13,1010.79
26.75,82.13,1010.81
26.74,82.15,1010.79
26.74,82.16,1010.75
26.75,82.16,1010.78
26.75,82.13,1010.81
26.74,82.14,1010.74
26.74,82.13,1010.76
26.74,82.14,1010.78
26.75,82.14,1010.78
26.76,82.16,1010.79
26.76,82.13,1010.78
26.78,82.12,1010.83
26.78,82.1,1010.79
26.77,82.08,1010.78
26.77,82.09,1010.79
26.79,82.08,1010.79
26.8,82.03,1010.8
26.81,82.02,1010.77
26.84,81.99,1010.83
26.84,81.92,1010.81
26.84,81.89,1010.81
26.84,81.88,1010.81
26.82,81.9,1010.82
26.82,81.92,1010.8
26.83,81.93,1010.81
26.85,81.89,1010.82
26.86,81.88,1010.81
26.86,81.85,1010.81
26.85,81.85,1010.81
26.84,81.83,1010.82
26.87,81.8,1010.84
26.88,81.74,1010.8
26.89,81.7,1010.82
26.91,81.67,1010.85
26.92,81.61,1010.83
26.92,81.6,1010.81
26.92,81.6,1010.83
26.91,81.7,1010.84
26.92,81.68,1010.81
26.93,81.64,1010.84
26.91,81.58,1010.81
26.89,81.59,1010.87
26.87,81.62,1010.82
26.88,81.67,1010.84
26.87,81.68,1010.79
26.88,81.67,1010.8
26.88,81.68,1010.81
26.87,81.63,1010.79
26.89,81.63,1010.8
26.89,81.62,1010.79
26.9,81.59,1010.84
26.91,81.59,1010.83
26.9,81.57,1010.8
26.89,81.58,1010.81
26.88,81.6,1010.81
26.9,81.62,1010.82
26.89,81.62,1010.82
26.87,81.69,1010.82
26.87,81.71,1010.81
26.86,81.71,1010.82
26.87,81.74,1010.83
26.87,81.76,1010.85
26.86,81.81,1010.87
26.85,81.84,1010.82
26.83,81.79,1010.82
26.79,81.81,1010.81
26.75,81.9,1010.85
26.73,81.97,1010.81
26.73,82.02,1010.87
26.71,82.09,1010.81
26.71,82.12,1010.81
26.7,82.16,1010.79
26.69,82.18,1010.82
26.69,82.16,1010.83
26.69,82.18,1010.82
26.69,82.19,1010.81
26.69,82.2,1010.83
26.69,82.23,1010.84
26.69,82.24,1010.83
26.69,82.23,1010.82
26.68,82.26,1010.81
26.68,82.27,1010.84
26.66,82.28,1010.81
26.67,82.3,1010.83
26.66,82.31,1010.83
26.66,82.31,1010.85
26.66,82.35,1010.82
26.66,82.42,1010.84
26.67,82.38,1010.86
26.68,82.34,1010.82
26.68,82.36,1010.81
26.69,82.35,1010.81
26.7,82.38,1010.83
26.72,82.37,1010.82
26.72,82.38,1010.84
26.72,82.33,1010.85
26.72,82.3,1010.83
26.71,82.24,1010.85
26.73,82.25,1010.86
26.72,82.26,1010.83
26.75,82.25,1010.84
26.74,82.27,1010.86
26.73,82.26,1010.85
26.75,82.25,1010.86
26.76,82.2,1010.88
26.76,82.17,1010.86
26.75,82.13,1010.86
26.74,82.15,1010.88
26.73,82.17,1010.85
26.71,82.19,1010.82
26.69,82.23,1010.84
26.68,82.23,1010.86
26.69,82.28,1010.88
26.67,82.31,1010.86
26.67,82.34,1010.86
26.66,82.36,1010.84
26.66,82.33,1010.84
26.65,82.38,1010.84
26.67,82.41,1010.87
26.68,82.43,1010.84
26.7,82.39,1010.88
26.7,82.33,1010.88
26.67,82.33,1010.84
26.67,82.35,1010.88
26.68,82.35,1010.87
26.67,82.34,1010.82
26.69,82.29,1010.86
26.69,82.28,1010.84
26.69,82.26,1010.84
26.69,82.26,1010.85
26.7,82.27,1010.86
26.7,82.26,1010.86
26.69,82.27,1010.88
26.71,82.27,1010.86
26.72,82.25,1010.88
26.73,82.22,1010.87
26.74,82.2,1010.86
26.74,82.17,1010.87
26.77,82.14,1010.88
26.78,82.1,1010.89
26.79,82.05,1010.86
26.8,81.97,1010.9
26.8,81.95,1010.87
26.8,81.92,1010.91
26.79,81.94,1010.89
26.78,81.95,1010.87
26.79,81.96,1010.86
26.8,81.95,1010.87
26.77,81.96,1010.89
26.73,81.95,1010.88
26.73,81.97,1010.85
26.72,81.98,1010.89
26.73,82.02,1010.91
26.7,82.11,1010.89
26.74,82.12,1010.88
26.74,82.12,1010.86
26.75,82.12,1010.87
26.75,82.11,1010.87
26.74,82.1,1010.88
26.74,82.07,1010.88
26.72,82.04,1010.86
26.7,82.08,1010.86
26.7,82.08,1010.9
26.71,82.12,1010.91
26.72,82.1,1010.89
26.72,82.12,1010.9
26.71,82.18,1010.89
26.69,82.2,1010.87
26.69,82.19,1010.91
26.68,82.19,1010.89
26.68,82.19,1010.89
26.68,82.22,1010.88
26.69,82.23,1010.88
26.69,82.25,1010.87
26.69,82.23,1010.89
26.69,82.21,1010.87
26.69,82.2,1010.89
26.66,82.23,1010.87
26.68,82.24,1010.87
26.67,82.24,1010.87
26.67,82.25,1010.9
