Temp,Humidity,Presure,Label
29.43,71.94,1014.19,Sunny
29.43,72.23,1014.17,Sunny
29.42,71.75,1014.17,Sunny
29.44,71.36,1014.19,Sunny
29.48,71.17,1014.17,Sunny
29.51,71.06,1014.18,Sunny
29.53,70.92,1014.2,Sunny
29.57,70.79,1014.21,Sunny
29.58,70.72,1014.19,Sunny
29.56,70.65,1014.18,Sunny
29.57,70.25,1014.2,Sunny
29.57,70.22,1014.2,Sunny
29.58,70.3,1014.2,Sunny
29.59,70.47,1014.21,Sunny
29.62,70.46,1014.21,Sunny
29.63,70.42,1014.19,Sunny
29.64,70.44,1014.19,Sunny
29.66,70.37,1014.18,Sunny
29.68,70.3,1014.22,Sunny
29.71,70.21,1014.17,Sunny
29.73,70.12,1014.2,Sunny
29.74,70.07,1014.19,Sunny
29.74,70.05,1014.19,Sunny
29.75,70.03,1014.22,Sunny
29.76,69.99,1014.22,Sunny
29.78,69.9,1014.22,Sunny
29.78,69.84,1014.23,Sunny
29.74,69.88,1014.2,Sunny
29.72,70.07,1014.24,Sunny
29.69,70.12,1014.23,Sunny
29.67,70.09,1014.2,Sunny
29.67,70.35,1014.2,Sunny
29.68,70.28,1014.22,Sunny
29.69,70,1014.21,Sunny
29.69,69.84,1014.22,Sunny
29.68,70.06,1014.19,Sunny
29.67,70.38,1014.21,Sunny
29.64,70.32,1014.21,Sunny
29.64,70.52,1014.22,Sunny
29.61,70.21,1014.2,Sunny
29.59,70.16,1014.21,Sunny
29.59,70.67,1014.21,Sunny
29.59,70.5,1014.2,Sunny
29.6,70.37,1014.22,Sunny
29.59,70.36,1014.2,Sunny
29.56,70.32,1014.21,Sunny
29.55,70.22,1014.2,Sunny
29.52,70.87,1014.22,Sunny
29.55,70.78,1014.22,Sunny
29.57,70.6,1014.26,Sunny
29.6,70.61,1014.23,Sunny
29.64,70.45,1014.22,Sunny
29.67,70.32,1014.22,Sunny
29.69,70.23,1014.21,Sunny
29.7,70.2,1014.23,Sunny
29.7,70.17,1014.18,Sunny
29.71,70.14,1014.2,Sunny
29.71,70.13,1014.22,Sunny
29.72,70.09,1014.23,Sunny
29.73,70.05,1014.21,Sunny
29.73,70.03,1014.23,Sunny
29.72,69.99,1014.21,Sunny
29.73,69.96,1014.22,Sunny
29.74,69.85,1014.24,Sunny
29.74,69.8,1014.22,Sunny
29.74,69.84,1014.24,Sunny
29.74,69.8,1014.24,Sunny
29.74,69.78,1014.21,Sunny
29.74,69.74,1014.22,Sunny
29.74,69.75,1014.18,Sunny
29.73,69.77,1014.21,Sunny
29.68,69.85,1014.19,Sunny
29.63,69.99,1014.17,Sunny
29.61,70.23,1014.19,Sunny
29.56,70.49,1014.19,Sunny
29.54,70.5,1014.19,Sunny
29.5,70.38,1014.21,Sunny
29.49,70.39,1014.19,Sunny
29.48,70.53,1014.17,Sunny
29.49,70.63,1014.19,Sunny
29.5,70.61,1014.2,Sunny
29.53,70.6,1014.19,Sunny
29.57,70.62,1014.2,Sunny
29.6,70.57,1014.18,Sunny
29.63,70.49,1014.23,Sunny
29.65,70.39,1014.19,Sunny
29.67,70.32,1014.2,Sunny
29.69,70.26,1014.18,Sunny
29.68,70.15,1014.19,Sunny
29.68,70.08,1014.2,Sunny
29.69,70.15,1014.19,Sunny
29.71,70.04,1014.22,Sunny
29.73,69.95,1014.19,Sunny
29.75,69.92,1014.21,Sunny
29.76,69.87,1014.19,Sunny
29.77,69.83,1014.18,Sunny
29.77,69.84,1014.17,Sunny
29.78,69.82,1014.16,Sunny
29.79,69.77,1014.17,Sunny
29.79,69.68,1014.17,Sunny
29.8,69.62,1014.19,Sunny
29.8,69.59,1014.14,Sunny
29.8,69.6,1014.2,Sunny
29.81,69.6,1014.21,Sunny
29.81,69.59,1014.18,Sunny
29.81,69.55,1014.19,Sunny
29.81,69.56,1014.2,Sunny
29.81,69.55,1014.19,Sunny
29.83,69.54,1014.17,Sunny
29.83,69.52,1014.19,Sunny
29.83,69.51,1014.17,Sunny
29.83,69.46,1014.16,Sunny
29.84,69.44,1014.17,Sunny
29.85,69.59,1014.16,Sunny
29.86,69.54,1014.14,Sunny
29.88,69.48,1014.14,Sunny
29.88,69.46,1014.16,Sunny
29.89,69.4,1014.17,Sunny
29.89,69.3,1014.15,Sunny
29.87,69.34,1014.14,Sunny
29.88,69.35,1014.17,Sunny
29.87,69.32,1014.16,Sunny
29.88,69.31,1014.15,Sunny
29.89,69.31,1014.16,Sunny
29.88,69.3,1014.15,Sunny
29.88,69.3,1014.16,Sunny
29.89,69.34,1014.13,Sunny
29.85,69.45,1014.11,Sunny
29.83,69.54,1014.12,Sunny
29.82,69.67,1014.14,Sunny
29.81,69.8,1014.15,Sunny
29.8,69.88,1014.13,Sunny
29.8,69.93,1014.14,Sunny
29.81,69.74,1014.1,Sunny
29.82,69.6,1014.12,Sunny
29.82,69.49,1014.14,Sunny
29.82,69.57,1014.14,Sunny
29.8,69.63,1014.14,Sunny
29.77,69.63,1014.17,Sunny
29.73,69.75,1014.14,Sunny
29.71,70.08,1014.09,Sunny
29.68,70.63,1014.11,Sunny
29.65,70.88,1014.12,Sunny
29.64,70.73,1014.11,Sunny
29.6,70.7,1014.11,Sunny
29.58,70.78,1014.12,Sunny
29.55,70.84,1014.12,Sunny
29.55,70.71,1014.14,Sunny
29.55,70.73,1014.13,Sunny
29.58,70.73,1014.13,Sunny
29.6,70.58,1014.11,Sunny
29.61,70.5,1014.1,Sunny
29.61,70.66,1014.12,Sunny
29.61,70.61,1014.1,Sunny
29.61,70.6,1014.1,Sunny
29.62,70.55,1014.11,Sunny
29.63,70.46,1014.11,Sunny
29.65,70.38,1014.1,Sunny
29.66,70.35,1014.11,Sunny
29.68,70.35,1014.11,Sunny
29.69,70.22,1014.12,Sunny
29.7,70.3,1014.12,Sunny
29.72,70.17,1014.11,Sunny
29.74,70.07,1014.12,Sunny
29.76,70,1014.12,Sunny
29.76,69.9,1014.09,Sunny
29.76,69.8,1014.13,Sunny
29.76,69.83,1014.13,Sunny
29.78,69.83,1014.11,Sunny
29.78,69.77,1014.1,Sunny
29.78,69.7,1014.14,Sunny
29.77,69.58,1014.1,Sunny
29.78,69.63,1014.11,Sunny
29.77,69.59,1014.12,Sunny
29.76,69.59,1014.1,Sunny
29.76,69.7,1014.1,Sunny
29.77,69.72,1014.14,Sunny
29.8,69.72,1014.12,Sunny
29.81,69.69,1014.1,Sunny
29.82,69.65,1014.14,Sunny
29.83,69.65,1014.13,Sunny
29.83,69.64,1014.13,Sunny
29.84,69.6,1014.12,Sunny
29.84,69.48,1014.13,Sunny
29.83,69.52,1014.12,Sunny
29.83,69.72,1014.12,Sunny
29.82,69.59,1014.12,Sunny
29.81,69.54,1014.12,Sunny
29.81,69.55,1014.1,Sunny
29.8,69.68,1014.13,Sunny
29.8,69.73,1014.11,Sunny
29.77,69.67,1014.13,Sunny
29.78,69.69,1014.11,Sunny
29.77,69.68,1014.11,Sunny
29.78,69.68,1014.09,Sunny
29.78,69.69,1014.09,Sunny
29.79,69.66,1014.09,Sunny
29.8,69.64,1014.13,Sunny
29.79,69.61,1014.1,Sunny
29.77,69.63,1014.1,Sunny
29.77,69.7,1014.09,Sunny
29.76,69.72,1014.08,Sunny
29.76,69.78,1014.12,Sunny
29.75,69.8,1014.1,Sunny
29.73,69.74,1014.11,Sunny
29.7,69.63,1014.07,Sunny
29.68,69.82,1014.09,Sunny
29.68,69.91,1014.07,Sunny
29.68,69.9,1014.1,Sunny
29.69,69.91,1014.1,Sunny
29.7,69.88,1014.08,Sunny
29.68,69.84,1014.1,Sunny
29.68,69.83,1014.07,Sunny
29.67,69.86,1014.08,Sunny
29.68,69.83,1014.07,Sunny
29.67,69.84,1014.1,Sunny
29.66,69.9,1014.05,Sunny
29.65,69.95,1014.09,Sunny
29.64,70.11,1014.11,Sunny
29.62,70.15,1014.07,Sunny
29.61,70.23,1014.09,Sunny
29.62,70.19,1014.09,Sunny
29.63,70.16,1014.09,Sunny
29.62,70.22,1014.07,Sunny
29.64,70.32,1014.09,Sunny
29.63,70.31,1014.07,Sunny
29.62,70.22,1014.1,Sunny
29.61,70.14,1014.07,Sunny
29.61,70.25,1014.05,Sunny
29.61,70.3,1014.08,Sunny
29.61,70.43,1014.08,Sunny
29.61,70.59,1014.08,Sunny
29.6,70.5,1014.08,Sunny
29.6,70.44,1014.1,Sunny
29.59,70.38,1014.07,Sunny
29.61,70.41,1014.04,Sunny
29.6,70.43,1014.06,Sunny
29.6,70.58,1014.07,Sunny
29.59,70.81,1014.09,Sunny
29.59,71.04,1014.08,Sunny
29.57,71.33,1014.06,Sunny
29.53,71.81,1014.07,Sunny
29.52,71.77,1014.05,Sunny
29.51,71.61,1014.07,Sunny
29.5,71.7,1014.04,Sunny
29.49,72.14,1014.05,Sunny
29.48,71.93,1014.08,Sunny
29.47,71.85,1014.06,Sunny
29.46,71.92,1014.03,Sunny
29.46,72.15,1014.04,Sunny
29.44,71.97,1014.05,Sunny
29.45,71.61,1014.06,Sunny
29.44,71.55,1014.04,Sunny
29.43,72.07,1014.05,Sunny
29.43,72.37,1014.06,Sunny
29.41,72.22,1014,Sunny
29.39,72.24,1014.04,Sunny
29.36,72.4,1013.98,Sunny
29.33,72.32,1014.03,Sunny
29.32,72.43,1014.04,Sunny
29.3,72.41,1014.02,Sunny
29.27,72.45,1014.02,Sunny
29.27,72.25,1014.05,Sunny
29.26,72.52,1014.04,Sunny
29.25,72.84,1014.06,Sunny
29.23,73.07,1014.06,Sunny
29.22,72.85,1014.04,Sunny
29.24,72.33,1014,Sunny
29.26,72.35,1013.97,Sunny
29.28,72.05,1013.97,Sunny
29.3,72.01,1014,Sunny
29.32,71.97,1014.02,Sunny
29.33,71.87,1013.99,Sunny
29.38,71.64,1013.99,Sunny
29.4,71.54,1014.02,Sunny
29.4,71.83,1014.01,Sunny
29.41,71.92,1013.99,Sunny
29.42,72.01,1014,Sunny
29.43,72.11,1014.02,Sunny
29.43,72.05,1014,Sunny
29.43,72.04,1014,Sunny
29.44,71.75,1014.01,Sunny
29.45,71.38,1014.01,Sunny
29.47,71.31,1013.99,Sunny
29.47,71.59,1013.97,Sunny
29.48,71.8,1014.01,Sunny
29.49,71.68,1014,Sunny
29.49,71.64,1014.02,Sunny
29.49,71.62,1014,Sunny
29.5,71.63,1014,Sunny
29.51,71.41,1013.99,Sunny
29.53,71.12,1014.01,Sunny
29.54,70.94,1013.99,Sunny
29.55,70.88,1013.99,Sunny
29.57,70.8,1014.01,Sunny
29.58,70.87,1014.01,Sunny
29.6,70.82,1013.99,Sunny
29.6,71.13,1013.99,Sunny
29.57,70.99,1013.99,Sunny
29.57,70.92,1013.97,Sunny
29.59,70.82,1013.98,Sunny
29.61,70.72,1014,Sunny
29.62,70.62,1013.98,Sunny
29.63,70.58,1014,Sunny
29.64,70.57,1013.95,Sunny
29.66,70.5,1013.99,Sunny
29.68,70.47,1014.01,Sunny
29.68,70.4,1013.95,Sunny
29.71,70.35,1013.99,Sunny
29.72,70.29,1013.99,Sunny
29.73,70.25,1013.98,Sunny
29.73,70.23,1013.99,Sunny
29.75,70.21,1013.99,Sunny
29.77,70.15,1014,Sunny
29.76,70.12,1013.94,Sunny
29.76,70.09,1013.98,Sunny
29.77,70.07,1013.97,Sunny
29.77,70.13,1013.92,Sunny
29.76,70.23,1013.95,Sunny
29.74,70.24,1013.96,Sunny
29.73,70.36,1013.95,Sunny
29.71,70.57,1013.97,Sunny
29.69,70.54,1013.95,Sunny
29.68,70.31,1013.91,Sunny
29.68,70.38,1013.96,Sunny
29.67,70.35,1013.94,Sunny
29.67,70.5,1013.96,Sunny
29.66,70.5,1013.94,Sunny
29.66,70.52,1013.93,Sunny
29.64,70.56,1013.92,Sunny
29.63,70.6,1013.97,Sunny
29.64,70.63,1013.96,Sunny
29.64,70.69,1013.94,Sunny
29.65,70.79,1013.93,Sunny
29.65,70.75,1013.93,Sunny
29.65,70.7,1013.94,Sunny
29.65,70.67,1013.92,Sunny
29.65,70.63,1013.96,Sunny
29.66,70.58,1013.95,Sunny
29.65,70.63,1013.94,Sunny
29.64,70.7,1013.93,Sunny
29.66,70.61,1013.92,Sunny
29.66,70.69,1013.93,Sunny
29.65,70.92,1013.92,Sunny
29.64,70.85,1013.91,Sunny
29.63,70.72,1013.92,Sunny
29.62,71.05,1013.91,Sunny
29.6,71.13,1013.93,Sunny
29.6,70.9,1013.91,Sunny
29.59,71.45,1013.91,Sunny
29.59,71.51,1013.93,Sunny
29.59,71.07,1013.9,Sunny
29.59,70.9,1013.92,Sunny
29.6,70.87,1013.93,Sunny
29.59,70.81,1013.87,Sunny
29.59,70.71,1013.93,Sunny
29.58,71.01,1013.89,Sunny
29.59,71.58,1013.9,Sunny
29.59,71.51,1013.9,Sunny
29.59,71.15,1013.9,Sunny
29.58,70.9,1013.9,Sunny
29.58,70.87,1013.91,Sunny
29.59,70.82,1013.94,Sunny
29.59,70.79,1013.88,Sunny
29.59,70.8,1013.9,Sunny
29.58,70.83,1013.92,Sunny
29.59,70.72,1013.89,Sunny
29.59,70.76,1013.89,Sunny
29.6,70.74,1013.88,Sunny
29.6,70.7,1013.88,Sunny
29.62,70.68,1013.9,Sunny
29.64,70.64,1013.89,Sunny
29.64,70.62,1013.87,Sunny
29.65,70.58,1013.89,Sunny
29.65,70.56,1013.88,Sunny
29.66,70.52,1013.86,Sunny
29.68,70.49,1013.86,Sunny
29.7,70.45,1013.88,Sunny
29.71,70.4,1013.89,Sunny
29.7,70.21,1013.87,Sunny
29.69,70.23,1013.9,Sunny
29.69,70.29,1013.89,Sunny
29.69,70.35,1013.88,Sunny
29.68,70.36,1013.87,Sunny
29.68,70.32,1013.89,Sunny
29.66,70.36,1013.89,Sunny
29.64,70.45,1013.9,Sunny
29.64,70.33,1013.89,Sunny
29.63,70.27,1013.91,Sunny
29.62,70.34,1013.89,Sunny
29.6,71.06,1013.89,Sunny
29.57,71.62,1013.87,Sunny
29.55,71.36,1013.91,Sunny
29.53,70.92,1013.88,Sunny
29.51,70.86,1013.87,Sunny
29.5,71.17,1013.85,Sunny
29.48,70.65,1013.87,Sunny
29.47,70.73,1013.87,Sunny
29.46,71.01,1013.84,Sunny
29.46,71.4,1013.86,Sunny
29.45,71.61,1013.83,Sunny
29.46,71.71,1013.86,Sunny
29.46,71.49,1013.85,Sunny
29.44,71.39,1013.83,Sunny
29.44,71.74,1013.85,Sunny
29.43,71.99,1013.86,Sunny
29.41,71.64,1013.85,Sunny
29.4,71.63,1013.86,Sunny
29.4,71.92,1013.87,Sunny
29.38,72.1,1013.83,Sunny
29.37,72.18,1013.84,Sunny
29.36,72.01,1013.82,Sunny
29.34,72.18,1013.79,Sunny
29.33,72.42,1013.82,Sunny
29.32,72.3,1013.85,Sunny
29.3,72.37,1013.82,Sunny
29.29,72.88,1013.83,Sunny
29.28,73.06,1013.83,Sunny
29.27,73.29,1013.79,Sunny
29.25,73.51,1013.8,Sunny
29.24,73.15,1013.85,Sunny
29.23,73.04,1013.82,Sunny
29.21,72.96,1013.81,Sunny
29.2,73.05,1013.77,Sunny
29.21,73.03,1013.82,Sunny
29.2,72.32,1013.79,Sunny
29.21,71.99,1013.8,Sunny
29.22,71.97,1013.81,Sunny
29.25,72,1013.8,Sunny
29.27,71.86,1013.82,Sunny
29.28,71.92,1013.82,Sunny
29.3,71.89,1013.79,Sunny
29.32,72.15,1013.84,Sunny
29.31,71.98,1013.81,Sunny
29.32,72.17,1013.82,Sunny
29.33,72.02,1013.83,Sunny
29.33,71.75,1013.83,Sunny
29.34,71.76,1013.84,Sunny
29.36,71.71,1013.82,Sunny
29.38,71.41,1013.81,Sunny
29.39,71.29,1013.81,Sunny
29.41,71.1,1013.85,Sunny
29.43,70.98,1013.83,Sunny
29.44,71.19,1013.84,Sunny
29.45,71.19,1013.82,Sunny
29.46,71,1013.83,Sunny
29.47,70.98,1013.83,Sunny
29.47,70.93,1013.79,Sunny
29.47,70.97,1013.81,Sunny
29.48,70.9,1013.78,Sunny
29.5,70.84,1013.81,Sunny
29.5,70.81,1013.82,Sunny
29.51,70.89,1013.8,Sunny
29.5,71.13,1013.83,Sunny
29.51,71.17,1013.83,Sunny
29.5,71.22,1013.81,Sunny
29.5,71.62,1013.83,Sunny
29.5,71.86,1013.8,Sunny
29.48,71.25,1013.83,Sunny
29.47,71.27,1013.83,Sunny
29.45,71.53,1013.85,Sunny
29.43,71.29,1013.81,Sunny
29.43,71.48,1013.81,Sunny
29.42,72.14,1013.8,Sunny
29.4,71.64,1013.76,Sunny
29.39,71.59,1013.79,Sunny
29.39,71.24,1013.8,Sunny
29.4,71.16,1013.8,Sunny
29.42,71.15,1013.81,Sunny
29.41,71.02,1013.79,Sunny
29.41,71.05,1013.82,Sunny
29.42,71.12,1013.83,Sunny
29.44,71.15,1013.83,Sunny
29.43,71.02,1013.8,Sunny
29.42,70.98,1013.8,Sunny
29.42,71.21,1013.82,Sunny
29.41,71.64,1013.79,Sunny
29.4,71.49,1013.81,Sunny
29.41,71.51,1013.8,Sunny
29.41,71.4,1013.8,Sunny
29.41,71.41,1013.79,Sunny
29.41,71.48,1013.77,Sunny
29.41,71.35,1013.8,Sunny
29.4,71.35,1013.79,Sunny
29.4,71.65,1013.81,Sunny
29.38,71.47,1013.77,Sunny
29.39,71.54,1013.8,Sunny
29.39,71.23,1013.81,Sunny
29.39,71.29,1013.8,Sunny
29.41,71.3,1013.81,Sunny
29.43,71.29,1013.77,Sunny
29.44,71.23,1013.77,Sunny
29.46,71.19,1013.78,Sunny
29.47,71.16,1013.81,Sunny
29.5,71.11,1013.78,Sunny
29.52,71.06,1013.77,Sunny
29.53,70.98,1013.8,Sunny
29.53,71.32,1013.77,Sunny
29.54,71.47,1013.81,Sunny
29.52,71.44,1013.79,Sunny
29.5,71.41,1013.77,Sunny
29.49,71.72,1013.77,Sunny
29.49,71.7,1013.77,Sunny
29.51,71.26,1013.79,Sunny
29.53,71.07,1013.76,Sunny
29.55,70.99,1013.8,Sunny
29.56,70.86,1013.77,Sunny
29.58,70.79,1013.78,Sunny
29.6,70.81,1013.77,Sunny
29.63,70.68,1013.78,Sunny
29.64,70.6,1013.76,Sunny
29.66,70.52,1013.77,Sunny
29.68,70.47,1013.8,Sunny
29.69,70.41,1013.76,Sunny
29.7,70.36,1013.78,Sunny
29.7,70.2,1013.8,Sunny
29.7,70.12,1013.79,Sunny
29.71,70.12,1013.8,Sunny
29.71,70.01,1013.8,Sunny
29.73,70.08,1013.82,Sunny
29.73,70.06,1013.76,Sunny
29.73,69.98,1013.75,Sunny
29.73,69.85,1013.79,Sunny
29.72,69.73,1013.79,Sunny
29.71,69.76,1013.78,Sunny
29.72,69.99,1013.77,Sunny
29.73,70.13,1013.78,Sunny
29.76,70.14,1013.8,Sunny
29.78,70.01,1013.82,Sunny
29.78,69.94,1013.81,Sunny
29.79,69.92,1013.8,Sunny
29.79,69.88,1013.77,Sunny
29.8,69.87,1013.81,Sunny
29.8,69.85,1013.81,Sunny
29.81,69.85,1013.82,Sunny
29.81,69.86,1013.79,Sunny
29.83,69.79,1013.79,Sunny
29.83,69.4,1013.8,Sunny
29.84,69.66,1013.79,Sunny
29.86,69.61,1013.8,Sunny
29.85,69.2,1013.79,Sunny
29.87,69.5,1013.8,Sunny
29.88,69.34,1013.76,Sunny
29.88,68.99,1013.82,Sunny
29.85,68.75,1013.77,Sunny
29.85,68.8,1013.78,Sunny
29.84,68.5,1013.8,Sunny
29.83,68.68,1013.78,Sunny
29.83,68.55,1013.75,Sunny
29.81,68.39,1013.81,Sunny
29.81,68.49,1013.8,Sunny
29.81,68.45,1013.81,Sunny
29.81,68.46,1013.81,Sunny
29.8,68.38,1013.8,Sunny
29.79,68.29,1013.85,Sunny
29.78,68.29,1013.8,Sunny
29.78,68.36,1013.83,Sunny
29.76,68.62,1013.85,Sunny
29.73,69.22,1013.84,Sunny
29.7,69.33,1013.81,Sunny
29.67,69.35,1013.81,Sunny
29.63,69.78,1013.83,Sunny
29.61,70.03,1013.82,Sunny
29.61,69.7,1013.84,Sunny
29.6,69.65,1013.83,Sunny
29.59,69.67,1013.81,Sunny
29.6,69.95,1013.81,Sunny
29.61,70,1013.84,Sunny
29.64,69.98,1013.82,Sunny
29.64,69.94,1013.8,Sunny
29.65,69.86,1013.78,Sunny
29.64,69.6,1013.85,Sunny
29.63,69.81,1013.78,Sunny
29.63,69.38,1013.79,Sunny
29.62,69.34,1013.8,Sunny
29.62,69.53,1013.82,Sunny
29.63,69.76,1013.81,Sunny
29.64,69.68,1013.81,Sunny
29.64,69.4,1013.83,Sunny
29.62,69.42,1013.8,Sunny
29.6,69.6,1013.81,Sunny
29.58,69.94,1013.79,Sunny
29.55,70.81,1013.82,Sunny
29.52,70.86,1013.82,Sunny
29.49,71.14,1013.8,Sunny
29.47,71.55,1013.79,Sunny
29.44,71.41,1013.78,Sunny
29.4,71.3,1013.77,Sunny
29.38,71.03,1013.8,Sunny
29.36,71.02,1013.77,Sunny
29.36,70.95,1013.78,Sunny
29.36,70.38,1013.78,Sunny
29.36,70.03,1013.77,Sunny
29.38,69.85,1013.77,Sunny
29.39,69.77,1013.8,Sunny
29.4,69.73,1013.81,Sunny
29.4,69.7,1013.76,Sunny
29.4,69.71,1013.78,Sunny
29.42,70,1013.77,Sunny
29.42,69.97,1013.76,Sunny
29.44,70.13,1013.82,Sunny
29.44,70.32,1013.78,Sunny
29.44,70.88,1013.78,Sunny
29.43,70.54,1013.79,Sunny
29.43,70.65,1013.78,Sunny
29.43,71.02,1013.79,Sunny
29.43,71.4,1013.8,Sunny
29.42,71.43,1013.79,Sunny
29.41,71.55,1013.8,Sunny
29.4,71.62,1013.8,Sunny
29.38,72.1,1013.78,Sunny
29.36,71.97,1013.78,Sunny
29.34,71.9,1013.77,Sunny
29.34,71.8,1013.79,Sunny
29.32,72.07,1013.77,Sunny
29.32,72.33,1013.78,Sunny
29.33,72.36,1013.78,Sunny
29.32,71.83,1013.79,Sunny
29.32,71.77,1013.79,Sunny
29.31,71.51,1013.78,Sunny
29.3,71.15,1013.77,Sunny
29.31,71.24,1013.78,Sunny
29.31,71.63,1013.75,Sunny
29.3,71.64,1013.78,Sunny
29.29,71.78,1013.78,Sunny
29.28,71.75,1013.76,Sunny
29.27,72.04,1013.79,Sunny
29.24,72,1013.74,Sunny
29.23,71.73,1013.76,Sunny
29.23,72.12,1013.74,Sunny
29.23,72.47,1013.77,Sunny
29.22,72.52,1013.73,Sunny
29.22,72.46,1013.76,Sunny
29.2,72.75,1013.76,Sunny
29.2,72.98,1013.77,Sunny
29.19,73.11,1013.75,Sunny
29.19,73.3,1013.76,Sunny
29.18,73.39,1013.75,Sunny
29.18,73.15,1013.75,Sunny
29.17,72.59,1013.74,Sunny
29.17,72.17,1013.77,Sunny
29.15,72.29,1013.78,Sunny
29.14,72.4,1013.74,Sunny
29.14,73.03,1013.72,Sunny
29.12,72.71,1013.76,Sunny
29.11,72.62,1013.77,Sunny
29.1,72.65,1013.8,Sunny
29.09,72.68,1013.74,Sunny
29.09,73.2,1013.78,Sunny
29.08,73.45,1013.77,Sunny
29.08,73.59,1013.81,Sunny
29.08,73.83,1013.77,Sunny
29.07,74.28,1013.79,Sunny
29.07,73.75,1013.81,Sunny
29.07,73.66,1013.81,Sunny
29.07,73.89,1013.81,Sunny
29.06,72.98,1013.83,Sunny
29.06,73.08,1013.85,Sunny
29.06,72.97,1013.81,Sunny
29.07,72.7,1013.83,Sunny
29.08,72.15,1013.83,Sunny
29.09,71.8,1013.83,Sunny
29.11,71.83,1013.8,Sunny
29.14,71.61,1013.79,Sunny
29.16,71.37,1013.79,Sunny
29.19,71.4,1013.77,Sunny
29.2,71.35,1013.78,Sunny
29.23,71.5,1013.82,Sunny
29.27,71.48,1013.79,Sunny
29.3,71.42,1013.82,Sunny
29.33,71.35,1013.8,Sunny
29.38,71.2,1013.8,Sunny
29.41,71.09,1013.8,Sunny
29.42,71.02,1013.83,Sunny
29.44,71.4,1013.82,Sunny
29.44,72.04,1013.81,Sunny
29.42,72.25,1013.81,Sunny
29.41,72.33,1013.83,Sunny
29.39,72.2,1013.81,Sunny
29.39,71.88,1013.82,Sunny
29.39,71.62,1013.81,Sunny
29.39,71.72,1013.84,Sunny
29.4,72.96,1013.85,Sunny
29.4,73.13,1013.83,Sunny
29.4,72.32,1013.84,Sunny
29.4,71.67,1013.83,Sunny
29.41,71.41,1013.82,Sunny
29.41,71.54,1013.81,Sunny
29.41,71.71,1013.82,Sunny
29.42,71.61,1013.8,Sunny
29.44,71.15,1013.84,Sunny
29.46,70.99,1013.85,Sunny
29.46,70.75,1013.79,Sunny
29.48,70.74,1013.8,Sunny
29.5,70.72,1013.83,Sunny
29.54,70.67,1013.84,Sunny
29.58,70.56,1013.82,Sunny
29.61,70.42,1013.8,Sunny
29.61,70.34,1013.79,Sunny
29.62,70.3,1013.84,Sunny
29.63,70.49,1013.82,Sunny
29.63,70.49,1013.82,Sunny
29.64,70.85,1013.8,Sunny
29.64,71.02,1013.83,Sunny
29.62,70.88,1013.8,Sunny
29.6,70.88,1013.81,Sunny
29.58,71.28,1013.8,Sunny
29.55,71.77,1013.76,Sunny
29.52,71.81,1013.77,Sunny
29.51,71.84,1013.78,Sunny
29.5,72.11,1013.8,Sunny
29.49,72.11,1013.8,Sunny
29.49,72.21,1013.77,Sunny
29.5,71.45,1013.8,Sunny
29.51,70.96,1013.8,Sunny
29.52,70.73,1013.77,Sunny
29.54,70.6,1013.78,Sunny
29.56,70.51,1013.78,Sunny
29.57,70.44,1013.8,Sunny
29.59,70.38,1013.78,Sunny
29.59,70.3,1013.79,Sunny
29.61,70.27,1013.76,Sunny
29.62,70.23,1013.8,Sunny
29.63,70.15,1013.81,Sunny
29.64,69.99,1013.82,Sunny
29.63,69.63,1013.78,Sunny
29.64,69.56,1013.78,Sunny
29.65,69.72,1013.79,Sunny
29.64,69.51,1013.78,Sunny
29.65,69.37,1013.8,Sunny
29.65,69.22,1013.79,Sunny
29.66,69.08,1013.81,Sunny
29.67,69.07,1013.8,Sunny
29.67,69.29,1013.8,Sunny
29.69,69.51,1013.79,Sunny
29.7,69.55,1013.79,Sunny
29.7,69.41,1013.82,Sunny
29.7,69.45,1013.83,Sunny
29.71,69.39,1013.81,Sunny
29.69,69.37,1013.8,Sunny
29.69,69.27,1013.81,Sunny
29.7,69.29,1013.84,Sunny
29.7,69.52,1013.81,Sunny
29.71,69.56,1013.8,Sunny
29.71,69.44,1013.82,Sunny
29.71,69.36,1013.8,Sunny
29.73,69.42,1013.8,Sunny
29.72,69.36,1013.77,Sunny
29.74,69.27,1013.83,Sunny
29.73,69.61,1013.83,Sunny
29.71,69.06,1013.84,Sunny
29.72,68.9,1013.81,Sunny
29.71,68.61,1013.82,Sunny
29.72,68.9,1013.83,Sunny
29.7,69.21,1013.82,Sunny
29.68,69.02,1013.82,Sunny
29.69,68.73,1013.81,Sunny
29.69,68.77,1013.81,Sunny
29.71,68.34,1013.84,Sunny
29.73,68.11,1013.81,Sunny
29.74,68.02,1013.86,Sunny
29.72,68.18,1013.81,Sunny
29.71,68.45,1013.84,Sunny
29.7,68.56,1013.79,Sunny
29.69,68.57,1013.84,Sunny
29.67,68.71,1013.79,Sunny
29.67,68.52,1013.84,Sunny
29.68,68.63,1013.83,Sunny
29.71,69.15,1013.81,Sunny
29.73,69.27,1013.82,Sunny
29.75,69.24,1013.84,Sunny
29.76,69.14,1013.81,Sunny
29.76,69.11,1013.84,Sunny
29.77,69.17,1013.83,Sunny
29.8,69.17,1013.84,Sunny
29.8,69.11,1013.85,Sunny
29.8,68.79,1013.84,Sunny
29.8,68.55,1013.84,Sunny
29.8,68.52,1013.83,Sunny
